Fid,CDate,Precipitation,Humidity,WindSpeed,WeatherCondition,AvgTemp,AvgTempUncertainty,City,Country,Latitude,Longitude,Season,Crop,Label
10.42.0.1-10.42.0.42-53-35831-17,21-08-22,0,83.27434007,2.647203703,Sunny,17.467,0.663,Abohar,India,29.74N,73.85E,Rabi       ,Other  Rabi pulses,1
173.194.175.188-10.42.0.151-5228-52325-6,22-08-22,0,38.67896443,1.161873785,Snow,20.134,0.315,Abohar,India,29.74N,73.85E,Rabi       ,Peas & beans (Pulses),0
10.42.0.211-10.42.0.1-65400-53-17,23-08-22,0,88.61823233,12.96332881,Rain,24.919,0.492,Abohar,India,29.74N,73.85E,Rabi       ,Ragi,0
172.217.10.234-10.42.0.151-443-37435-6,24-08-22,0,44.81796868,9.633844202,Partly Cloudy,30.385,0.62,Abohar,India,29.74N,73.85E,Rabi       ,Rice,0
10.42.0.151-91.190.218.66-46861-12350-6,25-08-22,0,82.423423,6.972259912,Sunny,35.493,0.32,Abohar,India,29.74N,73.85E,Rabi       ,Sunflower,0
205.185.216.42-10.42.0.42-80-58813-6,26-08-22,0,38.13578535,11.69750099,Snow,33.869,0.27,Abohar,India,29.74N,73.85E,Rabi       ,Urad,0
10.42.0.151-10.42.0.1-26994-53-17,27-08-22,2.305247244,95.38510015,1.020746072,Cloudy,31.246,0.545,Abohar,India,29.74N,73.85E,Summer     ,Dry chillies,1
10.42.0.211-123.125.29.220-55628-80-6,28-08-22,0,55.53951436,5.555537624,Snow,29.149,0.347,Abohar,India,29.74N,73.85E,Summer     ,Maize,1
202.77.129.161-10.42.0.211-80-51564-6,29-08-22,5.279973861,68.1495663,9.06949473,Sunny,24.774,0.567,Abohar,India,29.74N,73.85E,Summer     ,Onion,0
182.22.67.69-10.42.0.42-443-40052-6,30-08-22,4.020690095,66.07400033,2.758997582,Cloudy,16.55,0.475,Abohar,India,29.74N,73.85E,Summer     ,Peas & beans (Pulses),0
10.42.0.211-52.204.78.223-45620-80-6,31-08-22,0,74.49890457,6.322085566,Rain,12.86,0.302,Abohar,India,29.74N,73.85E,Summer     ,Ragi,0
10.42.0.211-36.51.254.232-55200-443-6,01-09-22,2.111076663,36.63460211,19.37118877,Snow,10.984,0.226,Abohar,India,29.74N,73.85E,Summer     ,Rice,1
219.142.78.162-10.42.0.211-80-60525-6,02-09-22,8.227841984,43.0113953,0.471279915,Rain,13.428,0.411,Abohar,India,29.74N,73.85E,Summer     ,Sunflower,1
10.42.0.42-36.51.254.232-53979-443-6,03-09-22,0,86.93715272,8.462699817,Sunny,20.47,0.552,Abohar,India,29.74N,73.85E,Whole Year ,Arecanut,1
139.59.109.5-10.42.0.42-80-52367-6,04-09-22,0,35.22977082,17.92271427,Rain,26.906,0.184,Abohar,India,29.74N,73.85E,Whole Year ,Banana,1
162.208.22.39-10.42.0.151-443-42775-6,05-09-22,0,46.13474499,5.575302947,Sunny,31.724,0.201,Abohar,India,29.74N,73.85E,Whole Year ,Black pepper,1
10.42.0.151-10.42.0.1-25167-53-17,06-09-22,0,53.85964881,10.65366365,Partly Cloudy,34.373,0.505,Abohar,India,29.74N,73.85E,Whole Year ,Cardamom,0
10.42.0.151-64.71.142.124-36135-443-6,07-09-22,0,32.69270765,1.581027524,Cloudy,32.655,0.345,Abohar,India,29.74N,73.85E,Whole Year ,Cashewnut,1
172.217.10.74-10.42.0.151-443-41866-6,08-09-22,0,49.23212002,7.221166079,Partly Cloudy,31.088,0.374,Abohar,India,29.74N,73.85E,Whole Year ,Coconut ,0
172.217.9.227-10.42.0.151-443-45989-6,09-09-22,0,44.6834791,13.79784914,Partly Cloudy,29.441,0.383,Abohar,India,29.74N,73.85E,Whole Year ,Coriander,0
172.217.6.206-10.42.0.151-443-46604-6,10-09-22,0,60.03434431,0.195894339,Cloudy,25.652,0.44,Abohar,India,29.74N,73.85E,Whole Year ,Dry ginger,0
220.243.219.55-10.42.0.211-80-58498-6,11-09-22,0,84.00379792,15.73348974,Sunny,18.832,0.437,Abohar,India,29.74N,73.85E,Whole Year ,Garlic,1
10.42.0.151-10.42.0.1-56991-53-17,12-09-22,2.035292294,94.55209079,16.37355221,Sunny,28.32,0.326,Accra,Ghana,5.63N,0.00W,Whole Year ,Sugarcane,0
172.217.11.42-10.42.0.151-443-50201-6,13-09-22,0,88.29244664,6.191339512,Cloudy,28.296,0.231,Accra,Ghana,5.63N,0.00W,Whole Year ,Tobacco,1
10.42.0.211-10.42.0.1-9468-53-17,14-09-22,7.809998867,37.00998104,18.16420845,Snow,29.005,0.51,Accra,Ghana,5.63N,0.00W,Whole Year ,Turmeric,0
10.42.0.151-31.13.71.3-40520-443-6,15-09-22,2.925300207,51.86914902,17.28152193,Snow,29.246,0.318,Accra,Ghana,5.63N,0.00W,Kharif     ,Arhar/Tur,1
10.42.0.211-74.6.105.13-56721-443-6,16-09-22,6.308608014,67.31230398,5.186848693,Sunny,29.198,0.444,Accra,Ghana,5.63N,0.00W,Kharif     ,Bajra,0
10.42.0.211-104.192.110.245-33407-80-6,17-09-22,5.628902657,86.21805609,15.22973736,Rain,28.56,0.287,Accra,Ghana,5.63N,0.00W,Kharif     ,Castor seed,1
10.42.0.211-23.205.16.85-52463-80-6,18-09-22,0,60.00967999,5.968765802,Sunny,27.01,0.264,Accra,Ghana,5.63N,0.00W,Kharif     ,Cotton(lint),1
10.42.0.211-58.63.236.212-46646-443-6,19-09-22,0,88.4565127,3.969146547,Partly Cloudy,25.896,0.272,Accra,Ghana,5.63N,0.00W,Kharif     ,Cowpea(Lobia),0
10.42.0.151-58.63.236.212-42260-443-6,20-09-22,0.127080276,56.32753482,8.055731432,Sunny,25.674,0.248,Accra,Ghana,5.63N,0.00W,Kharif     ,Dry chillies,1
10.42.0.211-66.198.178.89-55002-443-6,21-09-22,7.141056022,56.626718,5.84916912,Snow,25.901,0.325,Accra,Ghana,5.63N,0.00W,Kharif     ,Groundnut,0
10.42.0.42-98.139.180.149-50353-443-6,22-09-22,6.404873337,40.269281,18.68068514,Partly Cloudy,26.745,0.203,Accra,Ghana,5.63N,0.00W,Kharif     ,Horse-gram,0
169.47.5.250-10.42.0.211-443-50765-6,23-09-22,0,47.49719638,6.302793978,Rain,27.449,0.465,Accra,Ghana,5.63N,0.00W,Kharif     ,Jowar,1
10.42.0.211-31.13.71.37-42032-443-6,24-09-22,8.257714656,47.2487189,6.829876047,Rain,27.89,0.254,Accra,Ghana,5.63N,0.00W,Kharif     ,Maize,1
172.217.6.234-10.42.0.42-443-50172-6,25-09-22,0,65.2181182,2.900484052,Sunny,27.519,0.478,Accra,Ghana,5.63N,0.00W,Kharif     ,Moong(Green Gram),0
172.217.10.226-10.42.0.211-443-55197-6,26-09-22,0,91.33123089,12.47691524,Sunny,27.831,0.407,Accra,Ghana,5.63N,0.00W,Kharif     ,Niger seed,1
172.217.10.2-10.42.0.151-443-39652-6,27-09-22,8.466951418,54.26618326,14.64514778,Sunny,28.829,0.433,Accra,Ghana,5.63N,0.00W,Kharif     ,Onion,0
172.217.6.234-10.42.0.151-443-55816-6,28-09-22,0,99.41143164,0.986223648,Cloudy,28.59,0.321,Accra,Ghana,5.63N,0.00W,Kharif     ,Other Kharif pulses,1
198.11.188.78-10.42.0.151-443-43860-6,29-09-22,0,44.00599018,6.054630962,Partly Cloudy,27.999,0.344,Accra,Ghana,5.63N,0.00W,Kharif     ,Peas & beans (Pulses),0
172.217.3.106-10.42.0.151-443-37482-6,30-09-22,0,80.50643574,13.68423722,Rain,26.579,0.345,Accra,Ghana,5.63N,0.00W,Kharif     ,Potato,1
10.42.0.211-64.71.142.125-54082-443-6,01-10-22,0,50.0495359,15.80870452,Partly Cloudy,25.472,0.349,Accra,Ghana,5.63N,0.00W,Kharif     ,Ragi,1
10.42.0.151-10.42.0.1-62441-53-17,02-10-22,0,43.64892766,16.88092427,Partly Cloudy,25.05,0.251,Accra,Ghana,5.63N,0.00W,Kharif     ,Rice,0
10.42.0.211-31.13.71.36-56251-443-6,03-10-22,0,73.78084763,3.315229678,Snow,25.77,0.259,Accra,Ghana,5.63N,0.00W,Kharif     ,Sesamum,1
10.42.0.211-104.196.121.139-44937-443-6,04-10-22,0,71.55488506,0.83633464,Rain,26.429,0.318,Accra,Ghana,5.63N,0.00W,Kharif     ,Sunflower,0
10.42.0.211-10.42.0.1-59810-53-17,05-10-22,0,50.90799867,17.4454865,Cloudy,27.679,0.216,Accra,Ghana,5.63N,0.00W,Kharif     ,Urad,0
172.217.7.195-10.42.0.151-443-56859-6,06-10-22,0,93.556219,2.036538902,Partly Cloudy,27.525,0.351,Accra,Ghana,5.63N,0.00W,Rabi       ,Cotton(lint),1
10.42.0.151-10.42.0.1-51490-53-17,07-10-22,0,73.66480931,0.117112135,Sunny,27.472,0.348,Accra,Ghana,5.63N,0.00W,Rabi       ,Cowpea(Lobia),1
172.217.12.206-10.42.0.211-443-37611-6,08-10-22,0,43.18545251,2.2638314,Partly Cloudy,27.476,0.312,Accra,Ghana,5.63N,0.00W,Rabi       ,Dry chillies,0
10.42.0.211-72.247.70.190-40132-80-6,09-10-22,0,64.97522888,18.8311707,Partly Cloudy,28.657,0.267,Accra,Ghana,5.63N,0.00W,Rabi       ,Gram,0
10.42.0.211-23.21.51.186-43832-443-6,10-10-22,0,44.89048974,7.434335903,Rain,28.035,0.344,Accra,Ghana,5.63N,0.00W,Rabi       ,Groundnut,0
10.42.0.151-10.42.0.1-52413-53-17,11-10-22,2.026336921,99.14771872,17.23516994,Partly Cloudy,27.462,0.411,Accra,Ghana,5.63N,0.00W,Rabi       ,Horse-gram,1
10.42.0.211-98.139.183.24-48645-80-6,12-10-22,0,48.22294244,8.873788646,Rain,26.581,0.61,Accra,Ghana,5.63N,0.00W,Rabi       ,Maize,1
172.217.10.142-10.42.0.42-443-50366-6,13-10-22,0,87.38017153,0.941209822,Sunny,25.379,1.278,Accra,Ghana,5.63N,0.00W,Rabi       ,Moong(Green Gram),1
10.42.0.151-31.13.71.37-52096-443-6,14-10-22,0,74.21046362,12.27216707,Cloudy,24.812,0.464,Accra,Ghana,5.63N,0.00W,Rabi       ,Onion,1
10.42.0.211-10.42.0.1-27368-53-17,15-10-22,2.079943097,82.02512605,17.46591287,Sunny,25.723,0.452,Accra,Ghana,5.63N,0.00W,Rabi       ,Other  Rabi pulses,1
10.42.0.211-104.97.95.172-36297-80-6,16-10-22,0,85.78131059,15.83067754,Snow,26.581,1.388,Accra,Ghana,5.63N,0.00W,Rabi       ,Peas & beans (Pulses),0
172.217.12.206-10.42.0.151-443-37371-6,17-10-22,6.894648907,54.56379592,10.47779935,Sunny,27.456,0.315,Accra,Ghana,5.63N,0.00W,Rabi       ,Potato,1
10.42.0.211-31.13.71.1-41335-443-6,18-10-22,0,34.71233353,16.38527318,Sunny,26.648,0.702,Accra,Ghana,5.63N,0.00W,Rabi       ,Ragi,0
10.42.0.211-23.217.155.120-35941-80-6,19-10-22,0,96.87325096,17.15838505,Rain,27.708,0.839,Accra,Ghana,5.63N,0.00W,Rabi       ,Rapeseed &Mustard,1
172.217.10.106-10.42.0.151-443-56374-6,20-10-22,0,30.49211082,8.751161551,Cloudy,28.839,1.042,Accra,Ghana,5.63N,0.00W,Rabi       ,Rice,0
172.217.2.106-10.42.0.211-443-51821-6,21-10-22,3.166601884,33.99649747,1.461176726,Partly Cloudy,28.828,0.438,Accra,Ghana,5.63N,0.00W,Rabi       ,Sunflower,1
156.154.200.36-10.42.0.211-443-57875-6,22-10-22,0,78.60363448,7.07393594,Snow,28.425,0.362,Accra,Ghana,5.63N,0.00W,Rabi       ,Urad,0
10.42.0.211-10.42.0.1-27491-53-17,23-10-22,0,83.03356865,11.66676944,Cloudy,27.91,0.255,Accra,Ghana,5.63N,0.00W,Summer     ,Dry chillies,1
10.42.0.151-61.174.50.168-58971-8080-6,24-10-22,0,31.8577987,11.64760513,Rain,26.351,0.434,Accra,Ghana,5.63N,0.00W,Summer     ,Maize,0
180.149.136.194-10.42.0.211-80-57339-6,25-10-22,0,88.73985011,15.9853557,Snow,25.107,0.281,Accra,Ghana,5.63N,0.00W,Summer     ,Onion,1
203.205.158.34-10.42.0.151-80-56759-6,26-10-22,5.476548922,37.61518996,12.23532131,Snow,24.752,0.437,Accra,Ghana,5.63N,0.00W,Summer     ,Peas & beans (Pulses),0
10.42.0.211-106.39.169.66-54158-443-6,27-10-22,0,44.84290611,11.16731047,Sunny,27.175,2.058,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,1
10.42.0.211-74.6.105.9-44148-443-6,28-10-22,5.708636621,64.36382933,2.19131577,Rain,26.45,1.263,Achalpur,India,21.70N,77.02E,Summer     ,Rice,1
10.42.0.151-23.9.107.127-55551-443-6,29-10-22,0,51.57799204,9.353637136,Cloudy,26.756,2.346,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,0
172.217.9.227-10.42.0.42-443-41215-6,30-10-22,0,88.28667347,12.57464881,Cloudy,25.902,1.944,Achalpur,India,21.70N,77.02E,Whole Year ,Arecanut,1
10.42.0.211-104.192.110.245-46194-443-6,31-10-22,0,67.57131146,14.10377484,Sunny,21.651,1.898,Achalpur,India,21.70N,77.02E,Whole Year ,Banana,0
10.42.0.42-61.145.124.143-56181-80-6,01-11-22,0.431954255,35.04925978,3.27560131,Cloudy,19.123,1.694,Achalpur,India,21.70N,77.02E,Whole Year ,Black pepper,0
10.42.0.1-10.42.0.42-53-10349-17,02-11-22,7.271809864,89.9273122,9.711831389,Snow,19.71,1.918,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,1
8.43.72.47-10.42.0.211-443-57388-6,03-11-22,0,99.70670822,0.869147036,Partly Cloudy,22.34,3.558,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,1
10.42.0.211-64.71.142.96-46122-80-6,04-11-22,1.429816895,57.82153185,7.657668106,Snow,25.851,2.95,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,0
10.42.0.211-104.192.108.27-41980-80-6,05-11-22,6.837840489,57.79492086,12.56340931,Rain,32.207,1.838,Achalpur,India,21.70N,77.02E,Whole Year ,Dry ginger,1
10.42.0.211-98.139.199.204-52206-443-6,06-11-22,0,60.43085043,1.611010185,Partly Cloudy,33.257,1.522,Achalpur,India,21.70N,77.02E,Whole Year ,Garlic,0
10.42.0.211-31.13.69.228-58948-443-6,07-11-22,0,42.4981681,13.51705247,Snow,31.368,1.709,Achalpur,India,21.70N,77.02E,Whole Year ,Sugarcane,1
198.11.189.2-10.42.0.151-443-41803-6,08-11-22,0,60.37753852,19.24563043,Partly Cloudy,26.559,1.884,Achalpur,India,21.70N,77.02E,Whole Year ,Tobacco,0
172.217.10.2-10.42.0.42-443-49437-6,09-11-22,0,86.07720408,8.631766564,Partly Cloudy,25.853,2.128,Achalpur,India,21.70N,77.02E,Whole Year ,Turmeric,1
172.217.12.138-10.42.0.42-443-44932-6,10-11-22,0,39.42920015,9.807032457,Rain,25.72,2.12,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,0
239.255.255.250-10.42.0.1-1900-51546-17,11-11-22,0,60.52933975,8.123912313,Partly Cloudy,25.622,2.295,Achalpur,India,21.70N,77.02E,Kharif     ,Bajra,1
172.217.10.99-10.42.0.151-443-36933-6,12-11-22,0,54.08577418,1.980229677,Cloudy,22.268,2.625,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,1
192.229.173.173-10.42.0.151-443-35044-6,13-11-22,0,39.98316906,2.272171269,Partly Cloudy,19.632,1.803,Achalpur,India,21.70N,77.02E,Kharif     ,Cotton(lint),0
203.205.158.61-10.42.0.211-80-60046-6,14-11-22,2.435168228,91.82056624,19.20772077,Snow,20.042,1.74,Achalpur,India,21.70N,77.02E,Kharif     ,Cowpea(Lobia),0
10.42.0.151-47.89.67.224-59130-443-6,15-11-22,0,59.07973682,18.22199336,Sunny,21.46,1.434,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,1
10.42.0.151-104.244.43.195-58058-443-6,16-11-22,0,83.28021692,9.752792681,Cloudy,27.948,2.013,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,1
10.42.0.211-23.219.23.167-35522-80-6,17-11-22,5.641228518,67.17767468,1.233550323,Snow,,,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
10.42.0.211-95.213.11.133-44341-443-6,18-11-22,0,89.05313297,6.262947556,Cloudy,,,Achalpur,India,21.70N,77.02E,Kharif     ,Jowar,0
10.42.0.211-54.243.151.79-49285-443-6,19-11-22,5.475276843,91.53621299,14.09201938,Rain,30.791,2.099,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,0
10.42.0.42-104.244.42.2-56134-443-6,20-11-22,0,65.19671383,6.989896338,Sunny,27.309,2.697,Achalpur,India,21.70N,77.02E,Kharif     ,Moong(Green Gram),1
10.42.0.151-121.12.98.63-48558-80-6,21-11-22,4.761589176,94.41270509,13.55394441,Snow,25.959,1.922,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,1
180.149.153.234-10.42.0.42-80-60965-6,22-11-22,0,88.52230535,18.97755607,Cloudy,26.281,1.418,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,1
10.42.0.151-10.42.0.1-28693-53-17,23-11-22,1.411116605,90.57918116,4.626469943,Rain,25.313,1.682,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,1
162.208.22.39-10.42.0.211-443-45091-6,24-11-22,0,85.31069455,13.14930566,Rain,22.084,1.737,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,1
10.42.0.151-31.13.80.52-52690-443-6,25-11-22,0,51.47132503,17.76901812,Rain,20.389,3.247,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,0
192.229.173.173-10.42.0.211-443-47246-6,26-11-22,0,63.49600267,12.7439254,Cloudy,20.477,2.081,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,1
10.42.0.1-10.42.0.42-53-25051-17,27-11-22,7.814557854,71.04275435,8.242979988,Rain,22.344,1.776,Achalpur,India,21.70N,77.02E,Kharif     ,Sesamum,0
10.42.0.151-58.63.236.212-42262-443-6,28-11-22,0,38.21552558,3.382542997,Sunny,27.712,2.072,Achalpur,India,21.70N,77.02E,Kharif     ,Sunflower,0
10.42.0.42-123.125.29.220-44846-80-6,29-11-22,0,93.16022684,8.170419646,Partly Cloudy,31.599,2.079,Achalpur,India,21.70N,77.02E,Kharif     ,Urad,0
172.217.10.74-10.42.0.211-443-51347-6,30-11-22,5.75384267,36.18540698,14.7806918,Rain,33.1,2.04,Achalpur,India,21.70N,77.02E,Rabi       ,Cowpea(Lobia),1
169.47.5.252-10.42.0.211-443-41851-6,01-12-22,0,73.41474978,8.464343346,Cloudy,32.525,1.887,Achalpur,India,21.70N,77.02E,Rabi       ,Dry chillies,0
172.217.10.106-10.42.0.211-443-44087-6,02-12-22,0,46.78845298,17.42674906,Sunny,27.944,1.669,Achalpur,India,21.70N,77.02E,Rabi       ,Gram,1
203.205.158.63-10.42.0.211-80-41547-6,03-12-22,0,41.08398704,4.009876704,Sunny,26.356,1.463,Achalpur,India,21.70N,77.02E,Rabi       ,Horse-gram,0
10.42.0.211-10.42.0.1-64847-53-17,04-12-22,0,70.37484174,13.54035452,Rain,27.498,1.867,Achalpur,India,21.70N,77.02E,Rabi       ,Maize,1
10.42.0.211-10.42.0.1-49155-53-17,05-12-22,0,97.53661316,12.82406321,Cloudy,25.872,3.071,Achalpur,India,21.70N,77.02E,Rabi       ,Moong(Green Gram),0
221.204.60.34-10.42.0.42-80-37108-6,06-12-22,4.400157435,34.39398026,19.91769216,Rain,21.883,1.922,Achalpur,India,21.70N,77.02E,Rabi       ,Onion,1
172.217.10.98-10.42.0.211-443-41454-6,07-12-22,0,69.41959556,4.196748167,Cloudy,18.969,1.949,Achalpur,India,21.70N,77.02E,Rabi       ,Other  Rabi pulses,1
10.42.0.211-10.42.0.1-32499-53-17,08-12-22,0,75.75334415,18.03273228,Cloudy,18.331,2.002,Achalpur,India,21.70N,77.02E,Rabi       ,Potato,0
10.42.0.1-10.42.0.42-53-37766-17,09-12-22,4.678435207,70.8596507,19.29402722,Cloudy,20.932,2.854,Achalpur,India,21.70N,77.02E,Rabi       ,Ragi,1
10.42.0.211-59.38.112.48-40129-443-6,10-12-22,0,46.42905669,1.295890605,Rain,26.229,2.189,Achalpur,India,21.70N,77.02E,Rabi       ,Rice,0
10.42.0.211-106.11.95.7-48650-443-6,11-12-22,0,86.90021475,8.621748066,Sunny,31.967,1.808,Achalpur,India,21.70N,77.02E,Rabi       ,Sunflower,0
10.42.0.211-10.42.0.1-59367-53-17,12-12-22,4.534923711,39.80085478,10.66463079,Snow,34.066,1.747,Achalpur,India,21.70N,77.02E,Rabi       ,Urad,1
183.79.249.252-10.42.0.151-443-34312-6,13-12-22,0,84.50809113,14.12671137,Sunny,31.775,1.68,Achalpur,India,21.70N,77.02E,Summer     ,Cotton(lint),1
10.42.0.211-103.235.46.211-56423-443-6,14-12-22,0,97.60315712,13.03472633,Partly Cloudy,27.959,1.477,Achalpur,India,21.70N,77.02E,Summer     ,Dry chillies,0
10.42.0.211-10.42.0.1-42854-53-17,15-12-22,0,79.59699532,4.182622893,Sunny,27.557,1.749,Achalpur,India,21.70N,77.02E,Summer     ,Groundnut,1
175.100.207.206-10.42.0.211-80-46304-6,16-12-22,0,48.12846457,2.41891059,Partly Cloudy,27.451,1.732,Achalpur,India,21.70N,77.02E,Summer     ,Maize,0
172.217.12.202-10.42.0.211-443-36974-6,17-12-22,0,44.03877788,6.05825668,Partly Cloudy,25.646,2.504,Achalpur,India,21.70N,77.02E,Summer     ,Onion,1
172.217.10.132-10.42.0.42-443-34065-6,18-12-22,0,36.91067115,5.152023252,Partly Cloudy,22.367,2.225,Achalpur,India,21.70N,77.02E,Summer     ,Ragi,0
10.42.0.151-103.235.46.211-56587-443-6,19-12-22,0,61.45449127,14.07318104,Partly Cloudy,19.178,2.621,Achalpur,India,21.70N,77.02E,Summer     ,Rice,1
10.42.0.151-52.84.29.154-34139-443-6,20-12-22,5.858510971,74.24124844,11.44591527,Sunny,20.169,3.676,Achalpur,India,21.70N,77.02E,Summer     ,Sunflower,0
172.217.6.226-10.42.0.211-443-43106-6,21-12-22,0,79.26343665,17.78311263,Sunny,21.823,2.014,Achalpur,India,21.70N,77.02E,Whole Year ,Arecanut,1
198.11.132.53-10.42.0.211-443-56337-6,22-12-22,7.164522913,54.03024831,13.64743795,Cloudy,26.13,3.354,Achalpur,India,21.70N,77.02E,Whole Year ,Black pepper,0
10.42.0.211-64.71.142.95-56706-443-6,23-12-22,8.640755031,61.98503319,10.27860303,Partly Cloudy,32.843,1.833,Achalpur,India,21.70N,77.02E,Whole Year ,Cashewnut,1
172.217.3.98-10.42.0.211-443-34449-6,24-12-22,3.391351232,36.54426128,15.75422011,Sunny,34.568,1.827,Achalpur,India,21.70N,77.02E,Whole Year ,Coconut ,0
151.101.20.207-10.42.0.211-443-42785-6,25-12-22,0,38.80614569,18.89101257,Partly Cloudy,32.122,1.76,Achalpur,India,21.70N,77.02E,Whole Year ,Coriander,1
10.42.0.151-31.13.80.5-48480-443-6,26-12-22,9.293456019,79.09863359,3.820999287,Cloudy,28.814,2.233,Achalpur,India,21.70N,77.02E,Whole Year ,Dry ginger,1
172.217.3.106-10.42.0.151-443-56701-6,27-12-22,0,84.02916491,5.892394422,Partly Cloudy,26.555,1.656,Achalpur,India,21.70N,77.02E,Whole Year ,Garlic,0
10.42.0.151-23.208.168.108-54199-443-6,28-12-22,5.247441987,90.921981,10.85172936,Partly Cloudy,27.225,3.024,Achalpur,India,21.70N,77.02E,Whole Year ,Sannhamp,0
10.42.0.211-23.203.49.224-39850-443-6,29-12-22,0,99.60793878,3.259821339,Snow,25.502,1.868,Achalpur,India,21.70N,77.02E,Whole Year ,Sugarcane,0
10.42.0.211-23.21.192.242-39609-443-6,30-12-22,0,55.41097068,0.151457742,Sunny,23.236,3.277,Achalpur,India,21.70N,77.02E,Whole Year ,Tobacco,1
10.42.0.151-115.239.210.141-35218-443-6,01-01-22,0,31.42069487,5.381495715,Rain,18.827,3.47,Achalpur,India,21.70N,77.02E,Whole Year ,Turmeric,1
140.205.230.8-10.42.0.211-80-40922-6,02-01-22,0,82.1208071,18.1637051,Sunny,19.779,1.739,Achalpur,India,21.70N,77.02E,Kharif     ,Arhar/Tur,1
10.42.0.151-36.110.210.167-33303-80-6,03-01-22,0,81.80098884,8.815654736,Snow,21.653,2.301,Achalpur,India,21.70N,77.02E,Kharif     ,Bajra,1
172.217.10.74-10.42.0.151-443-37344-6,04-01-22,0,79.24181084,2.962377127,Cloudy,26.785,1.584,Achalpur,India,21.70N,77.02E,Kharif     ,Castor seed,1
8.0.6.4-8.6.0.1-0-0-0,05-01-22,0,59.12784475,5.937777343,Cloudy,30.746,2.048,Achalpur,India,21.70N,77.02E,Kharif     ,Cotton(lint),0
10.42.0.151-120.196.211.8-44494-80-6,06-01-22,4.933530253,91.1956553,6.172319046,Cloudy,33.993,1.44,Achalpur,India,21.70N,77.02E,Kharif     ,Cowpea(Lobia),1
10.42.0.42-37.1.204.175-54926-80-6,07-01-22,0,89.21163528,9.848666757,Cloudy,32.105,2.539,Achalpur,India,21.70N,77.02E,Kharif     ,Dry chillies,0
192.229.173.173-10.42.0.211-80-49256-6,08-01-22,0,45.55466496,12.00133773,Cloudy,27.113,1.715,Achalpur,India,21.70N,77.02E,Kharif     ,Groundnut,0
202.77.129.150-10.42.0.211-80-40566-6,09-01-22,8.133358263,53.30794564,19.52849156,Snow,26.924,1.173,Achalpur,India,21.70N,77.02E,Kharif     ,Horse-gram,0
10.42.0.211-23.194.141.191-42453-443-6,10-01-22,0,98.6163848,12.13570116,Snow,26.608,2.001,Achalpur,India,21.70N,77.02E,Kharif     ,Jowar,1
217.69.136.175-10.42.0.211-443-46275-6,11-01-22,7.077785825,31.74866702,15.2663943,Cloudy,24.203,2.145,Achalpur,India,21.70N,77.02E,Kharif     ,Maize,0
10.42.0.151-31.13.80.5-52202-443-6,12-01-22,0,97.62128533,0.979263339,Rain,21.67,2.89,Achalpur,India,21.70N,77.02E,Kharif     ,Moong(Green Gram),1
172.217.12.136-10.42.0.211-443-49849-6,13-01-22,0,94.71639696,16.03974794,Cloudy,20.251,1.518,Achalpur,India,21.70N,77.02E,Kharif     ,Niger seed,0
10.42.0.42-91.190.218.54-41050-12350-6,14-01-22,0,92.9175425,16.9394246,Partly Cloudy,19.681,1.915,Achalpur,India,21.70N,77.02E,Kharif     ,Onion,1
10.42.0.211-66.102.255.40-33123-443-6,15-01-22,0.117218176,30.77351071,4.166417786,Snow,21.56,2.443,Achalpur,India,21.70N,77.02E,Kharif     ,Other Kharif pulses,0
220.243.225.102-10.42.0.211-80-48749-6,16-01-22,2.304412416,64.83440533,1.02938728,Cloudy,25.859,1.974,Achalpur,India,21.70N,77.02E,Kharif     ,Potato,1
10.42.0.211-77.234.42.92-44038-443-6,17-01-22,4.841753871,92.79660096,15.78568156,Cloudy,31.085,2.844,Achalpur,India,21.70N,77.02E,Kharif     ,Ragi,1
10.42.0.211-77.234.44.201-33311-80-6,18-01-22,0,73.88411766,13.03519494,Rain,33.795,1.88,Achalpur,India,21.70N,77.02E,Kharif     ,Rice,0
172.217.10.110-10.42.0.151-443-46893-6,19-01-22,9.730034904,42.84240923,6.982004602,Snow,30.146,1.983,Achalpur,India,21.70N,77.02E,Kharif     ,Sesamum,1
10.42.0.211-106.39.169.66-55317-80-6,20-01-22,0,91.22358198,3.026984398,Cloudy,27.122,1.578,Achalpur,India,21.70N,77.02E,Kharif     ,Small millets,0
